3021546145S15||||||||||||||||||||||||||||||||||||||||||1STW-MS001|0|100.00|NA|||||||||||||||||||||||||||||||||||||||||
3021546358S14||||||||||||||||||||||||||||||||||||||||||1STW-MS001|0|100.00|NA|||||||||||||||||||||||||||||||||||||||||
3021546544S19||||||||||||||||||||||||||||||||||||||||||1STW-MS001|0|100.00|NA|||||||||||||||||||||||||||||||||||||||||
3021546706S11||||||||||||||||||||||||||||||||||||||||||1STW-MS001|0|100.00|NA||||||||||||||||||||||||||||||1STW-MDC02|0|0|0|100.00|NA||||||
3021546722S16||||||||||||||||||||||||||||||||||||||||||1STW-MS001|0|100.00|NA|||||||||||||||||||||||||||||||||||||||||
3021546803S12||||||||||||||||||||||||||||||||||||||||||1STW-MS001|0|100.00|NA|||||||||||||||||||||||||||||||||||||||||
3021546897S18||||||||||||||||||||||||||||||||||||||||||1STW-MS001|0|100.00|NA|||||||||||||||||||||||||||||||||||||||||
3021546951S1X||||||||||||||||||||||||||||||||||||||||||1STW-MS001|0|100.00|NA|||||||||||||||||||||||||||||||||||||||||
302154696XS17||||||||||||||||||||||||||||||||||||||||||1STW-MS001|0|100.00|NA||||||||||||||||||||||||||||||1STW-RVD02-ZON05|0|0|0|100.00|NA||||||
3021547079S10||||||||||||||||||||||||||||||||||||||||||1STW-MS001|0|100.00|NA|||||||||||||||||||||||||||||||||||||||||
302154715XS17||||||||||||||||||||||||||||||||||||||||||1STW-MS001|0|100.00|NA|||||||||||||||||||||||||||||||||||||||||
3021547192S16||||||||||||||||||||||||||||||||||||||||||1STW-MS001|0|100.00|NA|||||||||||||||||||||||||||||||||||||||||
302154729XS17||||||||||||||||||||||||||||||||||||||||||1STW-MS001|0|100.00|NA|||||||||||||||||||||||||||||||||||||||||
3021547311S1X||||||||||||||||||||||||||||||||||||||||||1STW-MS001|0|100.00|NA|||||||||||||||||||||||||||||||||||||||||
3021547524S19||||||||||||||||||||||||||||||||||||||||||1STW-MS001|0|100.00|NA|||||||||||||||||||||||||||||||||||||||||
3021547540S13||||||||||||||||||||||||||||||||||||||||||1STW-MS001|0|100.00|NA|||||||||||||||||||||||||||||||||||||||||
3021547710S13|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||1STW-MDC02|0|0|0|100.00|NA||||||
3021547729S10||||||||||||||||||||||||||||||||||||||||||1STW-MS001|0|100.00|NA|||||||||||||||||||||||||||||||||||||||||
302154777XS17||||||||||||||||||||||||||||||||||||||||||1STW-MS001|0|100.00|NA|||||||||||||||||||||||||||||||||||||||||
3021547923S12||||||||||||||||||||||||||||||||||||||||||1STW-MS001|0|100.00|NA|||||||||||||||||||||||||||||||||||||||||
302154794XS17|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||1STW-RVD02-ZON05|0|0|0|100.00|NA||||||
3021548105S15||||||||||||||||||||||||||||||||||||||||||1STW-MS001|0|100.00|NA|||||||||||||||||||||||||||||||||||||||||
3021548148S14||||||||||||||||||||||||||||||||||||||||||1STW-MS001|0|100.00|NA|||||||||||||||||||||||||||||||||||||||||
