303002641|3005234711|3005234711S1X|S|ANGLIAN-R|ANGLIAN-W
303002644|3005234738|3005234738S14|S|ANGLIAN-R|ANGLIAN-W
303002645|3005234746|3005234746S11|S|ANGLIAN-R|ANGLIAN-W
303002647|3005234762|3005234762S16|S|ANGLIAN-R|ANGLIAN-W
303002649|3005234770|3005234770S13|S|ANGLIAN-R|ANGLIAN-W
303002651|3005234789|3005234789S10|S|ANGLIAN-R|ANGLIAN-W
303002655|3005234819|3005234819S10|S|ANGLIAN-R|ANGLIAN-W
313002009|3005244237|3005244237S18|S|ANGLIAN-R|ANGLIAN-W
313002010|3005244245|3005244245S15|S|WESSEX-R|WESSEX-W
322002276|3005253279|3005253279S10|S|YORKSHIRE-R|YORKSHIRE-W
323002016|3005253449|3005253449S10|S|ANGLIAN-R|ANGLIAN-W
267002008|3005235386|3005235386S11|S|DWRCYMRU-R|DWRCYMRU-W
295002142|3005235696|3005235696S11|S|YORKSHIRE-R|YORKSHIRE-W
303002663|3005235742|3005235742S16|S|ANGLIAN-R|ANGLIAN-W
303002665|3005235750|3005235750S13|S|ANGLIAN-R|ANGLIAN-W
303002666|3005235769|3005235769S10|S|ANGLIAN-R|ANGLIAN-W
303002672|3005235777|3005235777S18|S|ANGLIAN-R|ANGLIAN-W
303004274|3005245160|3005245160S13|S|YORKSHIRE-R|YORKSHIRE-W
303004335|3005245527|3005245527S18|S|ANGLIAN-R|ANGLIAN-W
303004715|3005254364|3005254364S19|S|WESSEX-R|WESSEX-W
303004748|3005254577|3005254577S18|S|YORKSHIRE-R|YORKSHIRE-W
303003870|3005236765|3005236765S15|S|WESSEX-R|WESSEX-W
303003894|3005236935|3005236935S15|S|ANGLIAN-R|ANGLIAN-W
339002159|3005246027|3005246027S18|S|ANGLIAN-R|ANGLIAN-W
303004774|3005254763|3005254763S12|S|YORKSHIRE-R|YORKSHIRE-W
324002032|3005254992|3005254992S16|S|ANGLIAN-R|ANGLIAN-W
353002026|3005255182|3005255182S16|S|YORKSHIRE-R|YORKSHIRE-W
303005040|3005237141|3005237141S1X|S|YORKSHIRE-R|YORKSHIRE-W
303003652|3005255433|3005255433S12|S|YORKSHIRE-R|YORKSHIRE-W
